"TAG_ID","OBS_DATE","PRIMARY_SAMPLING_UNIT","DRAW","FIELD_REPLICATE","EPISODE","EASTING_DECIMAL_DEGREES","NORTHING_DECIMAL_DEGREES","WETLAND_BASIN","LSU","LSU_NAME","WATER_DEPTH_CM","SURFACE_WATER_PH","SURFACE_WATER_COND_US_PER_CM","SOIL_DEPTH_CM","SOIL_TYPE","PERI_TYPE","PERI_PLUS_SUBMERSED_PLANT_VOL_ML_PER_M2","PERI_VOL_ML_PER_M2","PERI_SAMPLE_VOL_ML","PERI_AERIAL_PCT_COVER","QUANTITATIVE","BENTHIC_PERI_PCT_OF_SAMPLE","BENTHIC_PERI_PCT_COVER","EPIPHYTIC_PERI_PCT_OF_SAMPLE","EPIPHYTIC_PERI_PCT_COVER","EPIPHYTIC_SP1","EPIPHYTIC_SP2","EPIPHYTIC_SP3","FLOATING_PERI_PCT_OF_SAMPLE","FLOATING_PERI_PCT_COVER","FLOATING_SP1","FLOATING_SP2","GREEN_ALGAE_PCT_OF_SAMPLE","GREEN_ALGAE_SUBSTRATE_SP1","FLOC_PCT_OF_SAMPLE","PERI_TP_UG_PER_G_DRY_MASS","PERI_DRY_G_PER_M2","PERI_AFDM_G_PER_M2","PERI_PROP_ORGANIC","CHLA_UG_PER_M2","DEPTH","DEPTH_AVE_30DAY","DEPTH_AVE_60DAY","DEPTH_AVE_90DAY","DEPTH_AVE_180DAY","DEPTH_AVE_365DAY","DSLDD","DRY_LEN","LASTDAYDRY","YEARLENGTH","HYDROPERIOD5CM","DEPTHLAG30","DEPTHLAG60","DEPTHLAG90","HYDROPERIOD_ANNUAL","HYDROPERIOD_MEAN"
20091103_CERP_144_682_3_15,2009-11-03,144,682,3,15,-80.61142983,25.84277582,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",41,-9999,-9999,-9999,2,1,10000,4500,0,80,0,0,0,0,100,CLAJAM,DDPLNT,NONE,0,60,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,41.82,44.22,46.16,45.83,34.46,36.01,169,0,9,307,298,48.82,44.82,40.82,356,352.79
20091022_CERP_146_651_1_15,2009-10-22,146,651,1,15,-80.46457441,26.27553717,W2A,11,"Southern WCA 2A Ridge and Slough",62,7.71,969,77,3,1,9600,9500,120,90,Y,0,0,100,100,CLAJAM,NONE,NONE,0,0,NONE,NONE,0,NONE,0,71.19,248.25,100.31,0.4,46620,67.4,77.83,77.76,71.26,55.61,38.74,153,0,81,295,214,75.4,68.4,53.4,284,336.87
20091022_CERP_146_651_2_15,2009-10-22,146,651,2,15,-80.46457441,26.27553717,W2A,11,"Southern WCA 2A Ridge and Slough",63,-9999,-9999,71,3,1,6400,6200,0,90,0,0,0,0,100,CLAJAM,NONE,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,67.4,77.83,77.76,71.26,55.61,38.74,153,0,81,295,214,75.4,68.4,53.4,284,336.87
20091022_CERP_146_651_3_15,2009-10-22,146,651,3,15,-80.46457441,26.27553717,W2A,11,"Southern WCA 2A Ridge and Slough",62,-9999,-9999,66,3,1,8000,7800,0,90,0,0,0,0,100,CLAJAM,NONE,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,67.4,77.83,77.76,71.26,55.61,38.74,153,0,81,295,214,75.4,68.4,53.4,284,336.87
20091029_CERP_148_651_1_15,2009-10-29,148,651,1,15,-80.66464875,25.61832084,SRS,2930,"Mid-Shark River Slough; Southwest Shark River Slough",44,7.71,607,15,2,1,3200,2500,120,90,Y,50,90,50,100,ELECEL,CLAJAM,NONE,0,0,NONE,NONE,0,NONE,0,90.33,92.9,34.14,0.37,24585.37,39.98,40.08,41.53,40.26,30.35,26.57,156,0,88,302,214,43.98,38.98,36.98,277,327.96
20091029_CERP_148_651_2_15,2009-10-29,148,651,2,15,-80.66464875,25.61832084,SRS,2930,"Mid-Shark River Slough; Southwest Shark River Slough",40,-9999,-9999,29,2,1,3200,2800,0,80,0,0,80,0,100,ELECEL,CLAJAM,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,39.98,40.08,41.53,40.26,30.35,26.57,156,0,88,302,214,43.98,38.98,36.98,277,327.96
20091029_CERP_148_651_3_15,2009-10-29,148,651,3,15,-80.66464875,25.61832084,SRS,2930,"Mid-Shark River Slough; Southwest Shark River Slough",33,-9999,-9999,7,2,1,2800,2400,0,75,0,0,75,0,100,ELECEL,CLAJAM,BACMON,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,39.98,40.08,41.53,40.26,30.35,26.57,156,0,88,302,214,43.98,38.98,36.98,277,327.96
20091102_CERP_149_652_1_15,2009-11-02,149,652,1,15,-80.69343192,26.12180331,W3A,16,"Central WCA 3A Ridge and Slough",42,7.45,459,42,3,1,2800,2400,120,35,Y,0,0,50,60,ELECEL,NONE,NONE,50,10,NONE,NONE,0,NONE,0,105.87,67.94,40.89,0.6,34062.44,40.73,49.56,53.75,51.2,40.67,33.86,161,0,52,306,254,58.73,47.73,46.73,313,341.54
20091102_CERP_149_652_2_15,2009-11-02,149,652,2,15,-80.69343192,26.12180331,W3A,16,"Central WCA 3A Ridge and Slough",41,-9999,-9999,40,3,1,3200,3200,0,30,0,0,0,0,80,ELECEL,PANHEM,RHYTRA,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,40.73,49.56,53.75,51.2,40.67,33.86,161,0,52,306,254,58.73,47.73,46.73,313,341.54
20091102_CERP_149_652_3_15,2009-11-02,149,652,3,15,-80.69343192,26.12180331,W3A,16,"Central WCA 3A Ridge and Slough",40,-9999,-9999,38,3,1,5200,5000,0,50,0,0,0,0,75,ELECEL,NONE,NONE,0,30,ELECEL,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,40.73,49.56,53.75,51.2,40.67,33.86,161,0,52,306,254,58.73,47.73,46.73,313,341.54
20091106_CERP_150_651_1_15,2009-11-06,150,651,1,15,-80.42909051,26.54428624,WC1,7,"Central WCA 1 Ridge and Slough",42,-9999,-9999,-9999,3,0,0,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,40.65,44.75,47.81,44.95,39.32,37.28,171,0,24,310,286,50.65,45.65,35.65,341,348.7
20091106_CERP_150_651_2_15,2009-11-06,150,651,2,15,-80.42909051,26.54428624,WC1,7,"Central WCA 1 Ridge and Slough",40,6.06,162.9,-9999,3,2,50,50,50,1,Y,0,0,0,0,NONE,NONE,NONE,100,1,UTRPUR,UTRFOL,0,NONE,0,434.58,0.69,0.63,0.91,499.35,40.65,44.75,47.81,44.95,39.32,37.28,171,0,24,310,286,50.65,45.65,35.65,341,348.7
20091106_CERP_150_651_3_15,2009-11-06,150,651,3,15,-80.42909051,26.54428624,WC1,7,"Central WCA 1 Ridge and Slough",35,-9999,-9999,-9999,3,2,1500,750,0,10,0,0,0,0,5,CLAJAM,UTRPUR,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,40.65,44.75,47.81,44.95,39.32,37.28,171,0,24,310,286,50.65,45.65,35.65,341,348.7
20090930_CERP_151_651_1_15,2009-09-30,151,651,1,15,-80.76058581,25.30135902,TSL,119,"Western Perrine Marl Prairie; Taylor Slough",19,7.56,239,17,2,1,10400,10400,120,100,Y,50,100,50,90,CLAJAM,RHYTRA,NONE,0,0,NONE,NONE,0,NONE,0,36.29,485.04,142.1,0.29,34283.43,20.23,22.03,17.1,15.11,9.38,7.25,118,0,171,273,118,12.23,13.23,14.23,198,190.07
20090930_CERP_151_651_2_15,2009-09-30,151,651,2,15,-80.76058581,25.30135902,TSL,119,"Western Perrine Marl Prairie; Taylor Slough",20,-9999,-9999,21,2,1,14400,14400,0,100,0,0,100,0,100,CLAJAM,PASGEM,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,20.23,22.03,17.1,15.11,9.38,7.25,118,0,171,273,118,12.23,13.23,14.23,198,190.07
20090930_CERP_151_651_3_15,2009-09-30,151,651,3,15,-80.76058581,25.30135902,TSL,119,"Western Perrine Marl Prairie; Taylor Slough",20,-9999,-9999,19,2,1,9600,9600,0,100,0,0,100,0,100,CLAJAM,RHYTRA,PASGEM,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,20.23,22.03,17.1,15.11,9.38,7.25,118,0,171,273,118,12.23,13.23,14.23,198,190.07
20091023_CERP_156_651_1_15,2009-10-23,156,651,1,15,-80.68439673,26.0221954,W3A,16,"Central WCA 3A Ridge and Slough",56,7.13,448,90,3,2,2200,2100,120,40,Y,0,0,80,95,HYMLAT,PASGEM,PANHEM,20,5,UTRPUR,UTRFOL,0,NONE,0,162.03,54.18,41.96,0.77,25000.43,54.67,63.23,62.42,59.44,41.37,41.31,2692,0,9,296,296,68.67,55.67,52.67,365,350.34
20091023_CERP_156_651_2_15,2009-10-23,156,651,2,15,-80.68439673,26.0221954,W3A,16,"Central WCA 3A Ridge and Slough",57,-9999,-9999,84,3,2,3600,3500,0,50,0,0,0,0,100,HYMLAT,PASGEM,ELECEL,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,54.67,63.23,62.42,59.44,41.37,41.31,2692,0,9,296,296,68.67,55.67,52.67,365,350.34
20091023_CERP_156_651_3_15,2009-10-23,156,651,3,15,-80.68439673,26.0221954,W3A,16,"Central WCA 3A Ridge and Slough",53,-9999,-9999,81,3,2,1600,1500,0,30,0,0,0,0,100,CRIAME,PASGEM,UTRPUR,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,54.67,63.23,62.42,59.44,41.37,41.31,2692,0,9,296,296,68.67,55.67,52.67,365,350.34
20091201_CERP_157_651_1_15,2009-12-01,157,651,1,15,-80.56278552,26.07189388,W3A,15,"Northeast WCA 3A Miami Canal Influence",75,7.5,655,-9999,3,1,460,380,120,5,Y,0,0,0,0,NONE,NONE,NONE,100,5,UTRPUR,NONE,0,NONE,0,145.24,2.7,2.23,0.82,1440.23,79.33,82.47,92.18,99.48,95.47,77.71,6910,0,-9999,335,335,91.33,114.33,101.33,365,361.96
20091201_CERP_157_651_2_15,2009-12-01,157,651,2,15,-80.56278552,26.07189388,W3A,15,"Northeast WCA 3A Miami Canal Influence",72,-9999,-9999,-9999,3,1,2210,882,0,5,0,0,0,0,0,NONE,NONE,NONE,0,5,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,79.33,82.47,92.18,99.48,95.47,77.71,6910,0,-9999,335,335,91.33,114.33,101.33,365,361.96
20091201_CERP_157_651_3_15,2009-12-01,157,651,3,15,-80.56278552,26.07189388,W3A,15,"Northeast WCA 3A Miami Canal Influence",75,-9999,-9999,-9999,3,1,7900,3850,0,65,0,0,0,0,0,NONE,NONE,NONE,0,65,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,79.33,82.47,92.18,99.48,95.47,77.71,6910,0,-9999,335,335,91.33,114.33,101.33,365,361.96
20091009_CERP_159_653_1_15,2009-10-09,159,653,1,15,-80.82797333,25.49488805,SRS,2930,"Mid-Shark River Slough; Southwest Shark River Slough",59,7.72,480,100,3,1,6500,6500,120,90,Y,0,0,100,100,ELEELO,SAGLAN,PANHEM,0,0,NONE,NONE,0,NONE,0,63.16,213.71,86.94,0.41,53638.2,56.1,59.07,54.79,51.55,36.76,40.04,143,0,35,282,247,55.1,48.1,45.1,330,337.69
20091009_CERP_159_653_2_15,2009-10-09,159,653,2,15,-80.82797333,25.49488805,SRS,2930,"Mid-Shark River Slough; Southwest Shark River Slough",59,-9999,-9999,84,3,1,4800,4800,0,90,0,0,0,0,100,ELEELO,PANHEM,PASGEM,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,56.1,59.07,54.79,51.55,36.76,40.04,143,0,35,282,247,55.1,48.1,45.1,330,337.69
20091009_CERP_159_653_3_15,2009-10-09,159,653,3,15,-80.82797333,25.49488805,SRS,2930,"Mid-Shark River Slough; Southwest Shark River Slough",55,-9999,-9999,81,3,1,4000,4000,0,90,0,0,0,0,100,ELEELO,PASGEM,PANHEM,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,56.1,59.07,54.79,51.55,36.76,40.04,143,0,35,282,247,55.1,48.1,45.1,330,337.69
20091001_CERP_160_651_1_15,2009-10-01,160,651,1,15,-80.52224659,25.88313509,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",51,7.07,517,86,3,1,4400,4080,120,70,Y,30,40,70,90,CLAJAM,BACCAR,NONE,0,0,NONE,NONE,0,NONE,0,65.04,101.81,41.93,0.41,24937.76,56.73,55.1,54.48,51.52,30.25,36.63,126,0,35,274,237,50.73,53.73,36.73,328,339.4
20091001_CERP_160_651_2_15,2009-10-01,160,651,2,15,-80.52224659,25.88313509,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",46,-9999,-9999,78,3,1,2500,1600,0,40,0,0,30,0,70,CLAJAM,UTRPUR,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,56.73,55.1,54.48,51.52,30.25,36.63,126,0,35,274,237,50.73,53.73,36.73,328,339.4
20091001_CERP_160_651_3_15,2009-10-01,160,651,3,15,-80.52224659,25.88313509,W3B,1920,"Northern WCA 3B Drained; Southern WCA 3B Pooled",56,-9999,-9999,88,3,1,2400,1200,0,30,0,0,0,0,50,CLAJAM,BACCAR,UTRPUR,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,56.73,55.1,54.48,51.52,30.25,36.63,126,0,35,274,237,50.73,53.73,36.73,328,339.4
20091022_CERP_162_651_1_15,2009-10-22,162,651,1,15,-80.34969596,26.25790732,W2A,11,"Southern WCA 2A Ridge and Slough",77,7.42,675,-9999,3,2,3200,2400,120,50,Y,0,0,50,100,CHASPP,NONE,NONE,50,50,CHASPP,ELECEL,0,NONE,0,239.81,55.37,42.52,0.77,12525.75,80.75,88.68,86.63,79.95,64.58,49.09,3815,0,13,295,295,78.75,75.75,69.75,365,359.6
20091022_CERP_162_651_2_15,2009-10-22,162,651,2,15,-80.34969596,26.25790732,W2A,11,"Southern WCA 2A Ridge and Slough",74,-9999,-9999,-9999,3,2,1800,500,0,15,0,0,0,0,0,NONE,NONE,NONE,0,15,CHASPP,ELECEL,0,NONE,0,-9999,-9999,-9999,-9999,-9999,80.75,88.68,86.63,79.95,64.58,49.09,3815,0,13,295,295,78.75,75.75,69.75,365,359.6
20091022_CERP_162_651_3_15,2009-10-22,162,651,3,15,-80.34969596,26.25790732,W2A,11,"Southern WCA 2A Ridge and Slough",72,-9999,-9999,-9999,3,2,2500,1000,0,50,0,0,50,0,100,ELECEL,CHASPP,NONE,0,5,ELECEL,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,80.75,88.68,86.63,79.95,64.58,49.09,3815,0,13,295,295,78.75,75.75,69.75,365,359.6
20091028_CERP_163_657_1_15,2009-10-28,163,657,1,15,-80.86097117,25.34447387,SRS,43,"Fertile Cresent",41,7.51,454,-9999,2.5,1,12800,12800,120,100,Y,50,100,50,100,ELECEL,NONE,NONE,0,0,NONE,NONE,0,NONE,0,145.76,413.39,227.22,0.55,137502.48,27.5,34.67,38.37,36.44,27.7,21.76,147,0,66,301,228,44.5,33.5,32.5,292,325.6
20091028_CERP_163_657_2_15,2009-10-28,163,657,2,15,-80.86097117,25.34447387,SRS,43,"Fertile Cresent",30,-9999,-9999,-9999,2.5,1,4200,4200,0,75,0,0,25,0,50,CLAJAM,NONE,NONE,0,50,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,27.5,34.67,38.37,36.44,27.7,21.76,147,0,66,301,228,44.5,33.5,32.5,292,325.6
20091028_CERP_163_657_3_15,2009-10-28,163,657,3,15,-80.86097117,25.34447387,SRS,43,"Fertile Cresent",37,-9999,-9999,-9999,2.5,1,10200,10200,0,100,0,0,85,0,100,ELECEL,NONE,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,27.5,34.67,38.37,36.44,27.7,21.76,147,0,66,301,228,44.5,33.5,32.5,292,325.6
20091014_CERP_164_651_1_15,2009-10-14,164,651,1,15,-80.70677065,25.69969234,SRS,33,"Western Shark River Slough Marl Transition",47,7.69,647,21,2.5,1,12000,9000,120,100,Y,0,50,100,100,CLAJAM,ELECEL,NONE,0,0,NONE,NONE,0,NONE,0,58.74,380.21,149,0.39,95096.3,49.15,51.05,47.18,43.57,26.71,29.55,134,0,93,287,194,50.15,40.15,28.15,272,321.32
20091014_CERP_164_651_2_15,2009-10-14,164,651,2,15,-80.70677065,25.69969234,SRS,33,"Western Shark River Slough Marl Transition",42,-9999,-9999,17,2.5,1,7200,5400,0,95,0,0,50,0,100,CLAJAM,ELECEL,UNKNWN,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,49.15,51.05,47.18,43.57,26.71,29.55,134,0,93,287,194,50.15,40.15,28.15,272,321.32
20091014_CERP_164_651_3_15,2009-10-14,164,651,3,15,-80.70677065,25.69969234,SRS,33,"Western Shark River Slough Marl Transition",45,-9999,-9999,20,2.5,1,8000,8000,0,100,0,0,70,0,100,CLAJAM,ELECEL,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,49.15,51.05,47.18,43.57,26.71,29.55,134,0,93,287,194,50.15,40.15,28.15,272,321.32
20091022_CERP_166_651_1_15,2009-10-22,166,651,1,15,-80.31159136,26.24807758,W2A,11,"Southern WCA 2A Ridge and Slough",85,7.61,473,-9999,3,1,2400,800,120,40,Y,0,0,0,0,NONE,NONE,NONE,100,40,UTRPUR,NONE,0,NONE,0,311.95,8.02,6.94,0.86,7167.82,84.21,92.11,89.93,83.28,66.13,48.94,154,0,48,295,240,81.21,78.21,75.21,310,353.48
20091022_CERP_166_651_2_15,2009-10-22,166,651,2,15,-80.31159136,26.24807758,W2A,11,"Southern WCA 2A Ridge and Slough",87,-9999,-9999,-9999,3,1,1200,600,0,15,0,0,0,0,0,NONE,NONE,NONE,0,15,UTRPUR,CHASPP,0,NONE,0,-9999,-9999,-9999,-9999,-9999,84.21,92.11,89.93,83.28,66.13,48.94,154,0,48,295,240,81.21,78.21,75.21,310,353.48
20091022_CERP_166_651_3_15,2009-10-22,166,651,3,15,-80.31159136,26.24807758,W2A,11,"Southern WCA 2A Ridge and Slough",90,-9999,-9999,-9999,3,2,3200,2000,0,20,0,0,0,0,0,NONE,NONE,NONE,0,20,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,84.21,92.11,89.93,83.28,66.13,48.94,154,0,48,295,240,81.21,78.21,75.21,310,353.48
20091104_CERP_167_651_1_15,2009-11-04,167,651,1,15,-80.64783835,25.3374449,TSL,119,"Western Perrine Marl Prairie; Taylor Slough",14,6.86,279,43,2,1,8800,8800,120,100,Y,50,100,50,95,CLAJAM,ELECEL,RHYTRA,0,50,NONE,NONE,0,NONE,0,71.84,905.8,296.2,0.33,125708.34,16.56,22.56,28.18,27.06,22.05,14.47,163,0,123,308,185,30.56,33.56,22.56,242,234.82
20091104_CERP_167_651_2_15,2009-11-04,167,651,2,15,-80.64783835,25.3374449,TSL,119,"Western Perrine Marl Prairie; Taylor Slough",13,-9999,-9999,47,2,1,12800,12800,0,100,0,0,100,0,100,CLAJAM,ELECEL,BACCAR,0,60,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,16.56,22.56,28.18,27.06,22.05,14.47,163,0,123,308,185,30.56,33.56,22.56,242,234.82
20091104_CERP_167_651_3_15,2009-11-04,167,651,3,15,-80.64783835,25.3374449,TSL,119,"Western Perrine Marl Prairie; Taylor Slough",14,-9999,-9999,47,2,1,9600,9600,0,100,0,0,100,0,100,CLAJAM,NONE,NONE,0,60,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,16.56,22.56,28.18,27.06,22.05,14.47,163,0,123,308,185,30.56,33.56,22.56,242,234.82
20091008_CERP_168_652_1_15,2009-10-08,168,652,1,15,-80.75676677,25.81627274,W3A,18,"Southeast WCA 3A Pooled",89,7.45,322,75,3,2,1600,800,120,20,Y,0,0,0,0,NONE,NONE,NONE,100,20,UTRPUR,NONE,0,NONE,0,187.49,11.94,7.09,0.59,9237.52,81.94,81.9,76.95,73.88,57.08,68.73,6721,0,6,281,281,75.94,67.94,67.94,365,361.31
20091008_CERP_168_652_2_15,2009-10-08,168,652,2,15,-80.75676677,25.81627274,W3A,18,"Southeast WCA 3A Pooled",88,-9999,-9999,87,3,2,4200,1800,0,45,0,0,0,0,0,NONE,NONE,NONE,0,45,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,81.94,81.9,76.95,73.88,57.08,68.73,6721,0,6,281,281,75.94,67.94,67.94,365,361.31
20091008_CERP_168_652_3_15,2009-10-08,168,652,3,15,-80.75676677,25.81627274,W3A,18,"Southeast WCA 3A Pooled",89,-9999,-9999,79,3,2,2500,1500,0,40,0,0,0,0,0,NONE,NONE,NONE,0,40,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,81.94,81.9,76.95,73.88,57.08,68.73,6721,0,6,281,281,75.94,67.94,67.94,365,361.31
20091104_CERP_171_651_1_15,2009-11-04,171,651,1,15,-80.94166808,25.5455569,SRS,33,"Western Shark River Slough Marl Transition",25,6.97,426,36,2,1,9600,8640,120,100,Y,0,0,50,100,CLAJAM,ELECEL,RHYTRA,50,40,CLAJAM,NONE,0,NONE,0,61.87,379.25,129.37,0.34,57511.71,28.85,32.52,34.77,31.85,24.7,20.92,160,0,70,308,214,35.85,34.85,22.85,271,294.69
20091104_CERP_171_651_2_15,2009-11-04,171,651,2,15,-80.94166808,25.5455569,SRS,33,"Western Shark River Slough Marl Transition",28,-9999,-9999,24,2,1,6400,5760,0,25,0,0,0,0,50,CLAJAM,ELECEL,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,28.85,32.52,34.77,31.85,24.7,20.92,160,0,70,308,214,35.85,34.85,22.85,271,294.69
20091104_CERP_171_651_3_15,2009-11-04,171,651,3,15,-80.94166808,25.5455569,SRS,33,"Western Shark River Slough Marl Transition",28,-9999,-9999,21,2,1,6800,3400,0,80,0,0,0,0,95,CLAJAM,RHYTRA,ELECEL,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,28.85,32.52,34.77,31.85,24.7,20.92,160,0,70,308,214,35.85,34.85,22.85,271,294.69
20091103_CERP_173_651_1_15,2009-11-03,173,651,1,15,-80.5128763,26.1246562,W3A,15,"Northeast WCA 3A Miami Canal Influence",86,6.61,450,-9999,3,1,5600,560,120,10,Y,0,0,0,0,NONE,NONE,NONE,100,10,UTRPUR,NONE,0,NONE,0,304.03,7.45,5.17,0.69,2883.06,78.62,90.55,99.35,96.75,79.94,70.99,169,0,3,307,304,103.62,93.62,91.62,362,357.26
20091103_CERP_173_651_2_15,2009-11-03,173,651,2,15,-80.5128763,26.1246562,W3A,15,"Northeast WCA 3A Miami Canal Influence",88,-9999,-9999,-9999,3,1,1200,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,0,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,78.62,90.55,99.35,96.75,79.94,70.99,169,0,3,307,304,103.62,93.62,91.62,362,357.26
20091103_CERP_173_651_3_15,2009-11-03,173,651,3,15,-80.5128763,26.1246562,W3A,15,"Northeast WCA 3A Miami Canal Influence",88,-9999,-9999,-9999,3,1,610,0,0,0,0,0,0,0,0,NONE,NONE,NONE,0,0,UTRPUR,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,78.62,90.55,99.35,96.75,79.94,70.99,169,0,3,307,304,103.62,93.62,91.62,362,357.26
20091105_CERP_175_651_1_15,2009-11-05,175,651,1,15,-80.87545975,25.6538797,SRS,333,"Lostman's Slough",10,7.05,434,24,2,1,4000,3000,120,75,Y,50,75,50,80,ELECEL,PANSPP,NONE,0,0,NONE,NONE,0,NONE,0,60.05,273.08,93,0.34,33355.06,13.02,16.19,17.22,15.48,9.44,8.9,106,0,15,309,141,19.02,18.02,9.02,179,200.25
20091105_CERP_175_651_2_15,2009-11-05,175,651,2,15,-80.87545975,25.6538797,SRS,333,"Lostman's Slough",9,-9999,-9999,23,2,1,3000,1500,0,60,0,0,60,0,50,CLAJAM,UNKNWN,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,13.02,16.19,17.22,15.48,9.44,8.9,106,0,15,309,141,19.02,18.02,9.02,179,200.25
20091105_CERP_175_651_3_15,2009-11-05,175,651,3,15,-80.87545975,25.6538797,SRS,333,"Lostman's Slough",7,-9999,-9999,8,2,1,6000,4500,0,75,0,0,75,0,75,CLAJAM,UNKNWN,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,13.02,16.19,17.22,15.48,9.44,8.9,106,0,15,309,141,19.02,18.02,9.02,179,200.25
20091119_CERP_176_651_1_15,2009-11-19,176,651,1,15,-80.57322688,26.00194527,W3A,18,"Southeast WCA 3A Pooled",74,7.02,538,-9999,3,1,3860,1600,120,65,Y,0,0,100,65,UTRPUR,NONE,NONE,0,0,NONE,NONE,0,NONE,0,133.59,38.12,19.71,0.52,12692.54,80.71,88.81,99.16,101.28,88.7,77.92,6898,0,-9999,323,323,97.71,116.71,98.71,365,361.18
20091119_CERP_176_651_2_15,2009-11-19,176,651,2,15,-80.57322688,26.00194527,W3A,18,"Southeast WCA 3A Pooled",71,-9999,-9999,-9999,3,1,3900,1560,0,65,0,0,0,0,65,UTRPUR,NONE,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,80.71,88.81,99.16,101.28,88.7,77.92,6898,0,-9999,323,323,97.71,116.71,98.71,365,361.18
20091119_CERP_176_651_3_15,2009-11-19,176,651,3,15,-80.57322688,26.00194527,W3A,18,"Southeast WCA 3A Pooled",79,-9999,-9999,-9999,3,1,2750,2750,0,60,0,0,0,0,60,UTRPUR,NONE,NONE,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,80.71,88.81,99.16,101.28,88.7,77.92,6898,0,-9999,323,323,97.71,116.71,98.71,365,361.18
20091019_CERP_177_651_1_15,2009-10-19,177,651,1,15,-80.77530749,26.0353682,W3A,16,"Central WCA 3A Ridge and Slough",46,7.57,391,67,3,1,12800,12800,120,70,Y,50,50,50,100,CLAJAM,RHYTRA,ELECEL,0,0,NONE,NONE,0,NONE,0,69.43,383.53,188.05,0.49,44304.86,49.1,56.57,54.57,51.8,37.16,37.27,6345,0,38,292,292,58.1,47.1,44.1,365,349.63
20091019_CERP_177_651_2_15,2009-10-19,177,651,2,15,-80.77530749,26.0353682,W3A,16,"Central WCA 3A Ridge and Slough",44,-9999,-9999,66,3,1,6400,6400,0,75,0,0,50,0,100,CLAJAM,PANHEM,RHYTRA,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,49.1,56.57,54.57,51.8,37.16,37.27,6345,0,38,292,292,58.1,47.1,44.1,365,349.63
20091019_CERP_177_651_3_15,2009-10-19,177,651,3,15,-80.77530749,26.0353682,W3A,16,"Central WCA 3A Ridge and Slough",44,-9999,-9999,66,3,1,6400,6400,0,85,0,0,70,0,100,CLAJAM,PANHEM,UNKNWN,0,0,NONE,NONE,0,NONE,0,-9999,-9999,-9999,-9999,-9999,49.1,56.57,54.57,51.8,37.16,37.27,6345,0,38,292,292,58.1,47.1,44.1,365,349.63
